age,gender,purchase_amount,tenure,churn
24,Female,1602179.91,46,0
47,Male,1414769.05,47,0
62,Male,1910137.37,9,0
24,Male,1618039.04,67,0
60,Female,1648505.25,7,0
43,Male,1685509.86,48,0
46,Female,1157269.98,10,1
26,Male,1393195.5,17,0
18,Male,1569216.1,103,0
60,Male,1525906.57,101,0
47,Male,1624387.45,116,0
43,Female,1650484.72,39,0
68,Male,1569968.95,43,1
19,Female,1524659.51,14,0
41,Female,1399264.3,73,0
56,Male,1463722.65,112,0
50,Female,1505406.8,46,0
69,Female,1498069.84,87,0
38,Male,1444308.33,26,0
57,Female,1859161.22,51,0
30,Male,1485517.57,67,0
34,Male,1428380.74,35,0
60,Male,1894956.9,92,0
48,Female,1916837.11,62,0
31,Female,1236747.72,58,1
23,Male,1644936.5,117,0
41,Female,1066147.85,83,1
45,Male,1017536.33,89,0
36,Male,1497191.82,101,0
57,Male,1797928.38,23,0
23,Female,1475128.37,44,0
24,Female,1687945.15,77,0
18,Female,1478625.92,3,1
50,Female,1306790.64,91,1
66,Female,1295526.63,73,1
23,Male,1589789.83,94,0
60,Male,1367288.53,46,0
67,Male,1681642.19,106,0
67,Female,1347658.69,19,1
53,Female,1476183.61,14,0
64,Male,1915342.82,83,0
38,Female,1562540.97,99,0
40,Female,1503146.25,110,0
39,Female,1503093.47,74,0
28,Female,1700403.68,16,1
38,Male,1487112.89,51,0
65,Male,1590535.21,116,0
48,Male,1542442.75,33,1
55,Male,1701528.45,92,0
34,Female,1244882.65,31,0
63,Male,1752356.52,96,0
64,Female,1095537.89,97,0
38,Female,1334453.65,60,1
19,Male,1551366.64,111,0
50,Female,1369703.12,71,0
46,Female,1723577.21,43,0
55,Male,1382007.22,78,0
39,Male,1904897.31,105,0
20,Female,1470879.94,50,0
27,Male,1281940.56,86,0
22,Male,1742946.81,61,0
30,Female,1101522.49,44,1
33,Female,1475810.67,31,0
26,Male,1602097.66,50,0
51,Female,1581101.94,5,1
19,Male,1777917.63,22,0
33,Female,1403311.56,1,1
57,Male,1375660.06,76,0
41,Male,1340618.64,63,0
40,Female,1469350.72,54,0
39,Female,1523935.64,20,0
55,Female,1615006.41,74,0
32,Female,1814117.88,22,0
42,Male,1460240.49,86,0
39,Female,1686222.92,86,0
61,Male,1769974.57,67,1
27,Female,1499309.69,12,1
64,Male,1318600.56,41,0
69,Male,1440848.59,1,0
34,Male,1660812.01,91,0
45,Female,1327724.06,102,0
54,Female,1536200.27,66,0
42,Female,1514261.02,86,0
34,Male,1376302.21,28,1
45,Female,1186246.15,102,0
61,Male,1727114.81,18,0
24,Male,1527379.64,118,0
44,Female,1579766.39,41,0
39,Male,1216550.77,76,0
56,Male,1680391.42,76,0
44,Male,1560830.35,20,1
42,Male,1416356.88,109,0
18,Male,1379917.2,78,0
51,Female,1537261.87,23,0
43,Female,1286174.51,92,1
47,Male,1437059.63,48,0
60,Female,1543497.27,115,0
25,Female,1398528.46,56,0
21,Female,1379670.64,78,0
53,Female,1601859.38,79,0
43,Female,1789846.5,13,0
25,Male,1227502.64,9,1
28,Female,1572719.49,29,0
36,Female,1277617.03,15,1
58,Female,1576052.98,8,0
48,Male,1596515.43,103,0
61,Male,1623762.74,105,0
30,Male,1480364.5,16,1
26,Female,1572358.22,25,0
69,Female,1553219.31,102,0
28,Female,1494870.54,55,0
41,Female,1445007.66,51,0
26,Female,1528214.7,47,0
30,Male,1640939.91,35,0
50,Male,1335127.19,54,0
33,Male,1385906.99,1,0
67,Male,1677937.82,101,0
28,Female,1617245.01,14,0
35,Male,1462453.2,87,0
63,Male,1266041.59,77,1
61,Female,1297500.73,96,1
54,Female,1411233.46,103,1
36,Female,1452266.75,30,0
46,Male,1080139.59,101,1
51,Male,1902384.31,116,0
31,Male,1519333.83,75,0
19,Male,1327969.51,53,1
49,Female,1330372.89,39,0
52,Female,1349923.19,7,1
27,Female,1306301.32,113,1
39,Female,1892106.77,58,0
68,Female,1533574.87,70,0
67,Female,1924042.19,116,0
63,Male,1885337.74,58,0
26,Female,1468013.11,16,0
43,Female,1262199.12,104,0
60,Male,1558590.43,95,0
51,Female,1523890.35,33,0
22,Female,1353507.78,3,0
64,Male,1449788.58,15,0
55,Female,1642966.1,67,0
58,Female,1613946.51,87,0
47,Male,1924092.89,32,0
54,Female,1682858.63,106,0
66,Male,1694074.05,82,0
59,Female,1022999.62,42,1
33,Male,1632625.72,72,0
69,Male,1444507.85,53,0
69,Male,1392887.94,13,1
39,Male,1461105.18,84,0
40,Female,1293400.25,109,0
23,Male,1682131.16,64,0
24,Male,1299732.52,3,1
53,Female,1848616.59,33,0
19,Male,1483433.07,30,0
52,Male,1830124.91,58,0
62,Female,1248894.15,1,1
32,Male,1493787.48,19,0
47,Male,1528012.11,90,0
34,Male,1860602.12,62,0
60,Female,1473622.89,37,0
29,Female,1450803.5,31,0
54,Male,1464587.76,93,0
39,Female,1275658.75,107,1
38,Female,1662239.48,102,0
62,Male,991336.27,113,1
53,Male,1581139.97,21,0
64,Male,1298804.18,80,0
47,Male,1519899.34,26,0
62,Female,1492326.3,116,0
25,Female,1592892.96,106,0
25,Male,1565210.19,106,0
65,Female,1651975.67,16,0
52,Female,1299484.65,15,0
60,Female,1578226.65,50,0
38,Female,1568708.76,73,1
32,Male,1394622.68,111,0
24,Male,1862243.17,117,0
43,Female,1591755.44,46,0
39,Male,1498999.08,24,0
41,Male,1495080.65,113,0
50,Female,981206.62,88,1
44,Female,1861056.73,97,0
39,Female,1372874.06,63,0
32,Male,1445491.73,48,0
69,Female,1083055.29,110,1
36,Male,1801252.72,105,0
27,Female,1882204.41,110,0
45,Female,1568028.56,82,0
32,Female,1657177.88,61,0
21,Female,1565366.34,19,0
36,Male,1521476.32,41,0
19,Male,1697944.39,89,0
33,Female,1435450.87,68,0
46,Female,1528353.91,118,0
33,Male,1801423.8,55,0
50,Female,1426387.09,50,1
28,Female,1377427.34,94,0
31,Female,1581546.55,72,0
45,Male,1326869.32,83,0
35,Male,1454973.91,78,0
65,Female,1611512.43,68,0
64,Female,1255733.11,9,1
32,Male,1799261.45,82,1
46,Male,1397098.43,104,0
46,Female,1536878.16,92,0
31,Female,1355644.2,58,1
18,Female,1692519.46,102,0
59,Male,1517741.99,52,0
50,Male,1655419.25,77,0
57,Female,1632672.18,72,0
55,Female,1861119.14,83,0
40,Male,1209574.78,109,0
64,Male,1657146.9,88,0
66,Male,1417245.39,18,0
22,Female,1511702.04,69,0
26,Male,1798936.28,77,0
66,Female,1763785.46,16,0
23,Female,1214922.99,82,1
66,Male,1420243.57,107,0
54,Male,1777989.77,91,0
28,Female,1505849.52,3,0
47,Male,1493071.17,32,1
37,Male,1714763.96,110,0
20,Male,1267639.75,13,1
26,Female,1870244.29,83,0
42,Male,1237191.41,73,1
19,Female,1836891.0,39,0
27,Male,1573423.87,63,1
53,Male,1484473.75,3,0
61,Male,1241898.88,91,0
59,Female,1757027.48,83,0
68,Male,1540607.69,107,0
48,Female,1321745.88,76,1
68,Male,1300672.11,14,1
61,Male,1223247.27,26,0
29,Male,1709878.27,29,0
25,Female,1653424.45,106,0
68,Male,1389983.74,64,0
40,Male,1648950.44,5,0
31,Male,1304843.14,106,0
32,Male,1528348.41,85,0
50,Male,1000417.85,45,1
51,Female,1047066.15,88,1
20,Female,1198797.33,83,1
38,Female,1536560.42,69,0
53,Female,1613839.36,31,0
25,Male,804400.38,3,0
65,Male,1414939.25,71,0
34,Male,1868383.14,94,0
44,Female,1722873.67,107,1
38,Female,1257499.24,2,0
25,Male,1385927.61,88,0
43,Female,1414962.34,65,0
68,Male,1511610.85,104,0
60,Female,1160489.23,48,1
24,Female,1346989.0,96,0
57,Male,1787416.04,30,0
33,Male,1688298.65,28,0
36,Female,1366401.94,21,1
27,Male,1531843.06,44,0
18,Male,1423035.43,9,0
57,Male,1718718.33,8,0
42,Female,1551132.18,48,0
19,Female,1686097.52,27,0
45,Female,1408767.57,40,0
33,Female,1474155.43,60,0
46,Male,1387433.17,48,0
64,Male,1320774.13,106,0
55,Male,1759111.04,98,0
25,Male,1528890.28,34,0
57,Male,1618398.34,50,0
67,Female,1728129.58,52,0
66,Male,1231988.47,115,0
42,Female,1315527.31,37,1
26,Male,1584501.97,58,0
32,Male,1452557.04,110,0
21,Female,1846918.61,65,0
56,Male,1504041.85,69,0
28,Male,1683959.47,117,0
22,Male,1453993.18,35,1
26,Male,1263785.0,70,0
34,Female,1998197.97,49,0
34,Male,1602915.35,85,0
44,Female,1441677.2,106,0
48,Female,1822901.28,28,0
51,Female,1422274.84,71,0
38,Female,1426837.73,49,0
48,Female,1554912.35,65,0
36,Male,1557123.97,117,0
56,Male,1435272.49,50,0
58,Female,1155718.2,7,1
46,Female,2021358.9,6,0
50,Female,1624910.88,111,0
26,Female,1309728.67,32,0
60,Female,1335520.35,79,0
62,Female,1575419.17,67,0
20,Female,1825851.47,17,0
63,Female,1309779.31,98,0
19,Female,1399851.95,73,1
41,Female,1770773.54,42,0
39,Female,1521661.03,90,0
55,Male,1335825.66,55,1
45,Male,1712066.51,41,0
45,Male,1475444.05,5,0
51,Male,1693793.24,6,0
24,Male,1543978.68,102,0
26,Female,1429163.59,76,0
43,Female,1538400.37,44,0
26,Female,1326511.52,90,0
46,Female,1644392.62,86,0
63,Female,1406906.49,1,1
20,Male,1466186.93,51,1
34,Female,1508115.42,86,0
43,Female,1591715.18,80,0
64,Female,1259365.14,44,1
31,Male,1385841.02,1,1
45,Male,1820227.45,94,0
67,Male,1490709.92,112,0
33,Male,1399118.95,5,0
49,Male,1771692.77,82,0
51,Female,1563156.97,58,0
37,Female,1403417.11,67,0
22,Female,1390480.54,17,1
51,Male,1620371.95,92,0
22,Male,1803754.23,32,1
45,Male,1340800.63,4,0
29,Male,1818153.7,56,0
50,Male,1460580.79,65,0
24,Male,1201376.77,96,1
52,Female,1573170.54,110,0
25,Male,1409610.84,5,1
32,Female,1486297.42,83,0
35,Female,1863999.77,60,0
27,Male,1302625.63,61,0
30,Male,1251446.37,73,0
27,Female,1714134.31,39,0
54,Female,1759686.55,96,0
60,Male,1500999.51,21,0
49,Female,1259274.03,33,1
34,Female,1593989.47,90,0
67,Male,1721333.31,95,0
35,Male,1438229.55,39,0
58,Male,1229992.03,93,0
18,Female,1716507.8,6,0
26,Male,1710419.22,97,0
29,Male,1725716.79,6,0
64,Female,1609355.41,24,0
34,Female,1817839.22,64,0
67,Male,1680422.23,108,0
30,Male,1192357.29,91,0
55,Male,1621191.68,75,0
61,Male,1626688.05,64,0
33,Female,1326687.13,93,1
18,Female,1158677.07,39,1
29,Female,1563482.75,47,1
55,Male,1236453.16,97,0
48,Male,1432517.02,99,0
56,Male,1473754.54,72,0
66,Male,1250170.68,7,1
23,Female,1289481.38,57,1
37,Female,1504969.1,102,0
64,Female,1588445.69,41,0
37,Male,1344564.74,102,0
33,Male,1711583.84,24,0
69,Male,1625588.61,14,0
42,Male,1594038.24,42,0
43,Male,1366777.04,99,0
41,Female,1607412.7,115,0
53,Male,1159687.42,16,1
37,Male,1646175.82,106,0
29,Male,1631589.77,50,0
39,Female,1590705.72,52,1
47,Female,1585889.89,8,0
48,Female,1838544.05,97,0
62,Female,1621510.01,99,0
69,Male,1341933.08,14,0
51,Male,1385590.7,6,0
53,Female,1499412.76,30,1
67,Male,1388165.86,116,0
60,Male,1325320.05,41,0
53,Female,1440042.52,84,0
23,Female,1580106.58,13,0
24,Female,1383058.71,46,0
47,Male,1538143.52,65,0
23,Male,1388398.31,114,0
38,Female,1323235.95,101,0
56,Female,1518537.66,116,0
59,Male,1395734.31,65,0
56,Female,1614090.88,45,0
46,Female,1379583.82,78,0
26,Female,1706219.08,45,0
36,Male,1561040.86,11,0
63,Female,1626098.29,33,0
30,Male,1600400.62,28,0
45,Female,1645511.49,8,0
69,Female,1744984.71,75,0
43,Male,1496724.45,119,0
30,Male,1310449.78,25,1
47,Male,1418853.87,86,0
63,Female,1887053.77,30,0
26,Female,1396682.22,32,0
25,Female,1414415.31,98,0
62,Female,1632343.3,115,0
47,Female,1747439.32,114,1
47,Male,1645579.21,59,0
47,Male,1666195.1,73,0
51,Male,1601520.84,36,0
36,Female,1280750.81,63,0
59,Female,1897830.07,19,0
39,Male,1672289.94,9,0
51,Male,1119219.63,49,1
43,Male,1322076.82,21,1
23,Female,1319758.76,27,1
35,Female,1789054.14,21,0
59,Female,1308466.02,118,0
40,Female,1632426.14,12,0
63,Female,1954517.15,109,0
27,Male,1454605.6,54,0
27,Male,1319434.33,106,0
24,Male,1695965.6,21,0
25,Male,1368082.85,86,0
32,Male,1665552.99,23,0
38,Male,1085246.38,38,1
38,Female,1476801.56,100,0
50,Male,1243306.02,108,0
58,Male,1824495.32,10,0
35,Male,1785998.47,7,0
55,Female,1548467.37,115,0
32,Female,1830006.58,29,0
32,Female,1445314.25,105,0
62,Female,1567448.66,108,0
35,Female,1451196.11,54,0
23,Female,1402325.05,20,1
41,Female,1466652.1,117,0
28,Male,1444053.58,65,0
59,Female,1440342.12,83,0
45,Female,1511114.13,113,0
19,Female,1294981.26,114,1
64,Female,1323044.13,75,0
55,Female,1425970.6,110,1
48,Female,1429612.19,15,1
46,Female,1757106.23,61,0
51,Male,1385719.67,106,0
48,Female,1697564.3,63,0
47,Male,1787401.25,103,0
19,Male,1460974.23,28,0
67,Female,1358005.75,90,0
45,Male,1651134.21,52,0
20,Male,1292780.9,9,0
26,Male,1266045.16,53,0
50,Male,1645692.39,21,0
37,Male,1530892.52,15,0
40,Female,1338687.47,56,1
55,Male,1479004.62,29,0
37,Male,1399590.59,78,0
69,Female,1567964.63,96,0
44,Male,1301415.26,48,1
55,Female,1771980.26,60,0
45,Male,1638572.24,117,0
31,Male,1497181.65,97,0
35,Female,1847685.31,117,0
58,Male,1453882.47,67,0
61,Male,986300.51,36,1
25,Female,1542007.52,89,0
24,Female,1871808.54,46,0
59,Female,1681400.57,68,0
38,Male,1696617.13,119,0
44,Female,971687.08,114,0
57,Female,1354589.0,65,1
64,Female,1726264.22,2,0
33,Male,1599630.0,102,0
64,Female,1199196.65,60,1
52,Male,1273329.39,54,1
40,Male,1838068.8,59,0
66,Female,1567060.93,16,0
56,Female,1434069.52,104,0
56,Male,1580893.27,53,0
51,Female,1546038.34,51,0
68,Female,1531073.23,27,0
62,Female,1670561.74,66,0
28,Male,1635568.6,56,0
18,Female,1513292.77,19,0
33,Female,1685483.57,90,0
26,Male,1518620.61,77,0
49,Male,1377167.9,21,0
43,Female,1292517.13,82,0
35,Male,1338039.4,81,0
39,Female,1722787.21,68,0
39,Male,1453838.01,67,0
41,Male,1124653.23,110,0
32,Male,1615676.72,114,0
42,Male,1533845.49,108,0
68,Male,1413929.42,109,0
62,Male,1540052.44,73,0
22,Male,1774758.44,117,0
27,Female,1635397.92,74,0
45,Female,1314054.6,70,0
23,Male,1177779.13,90,1
44,Female,1567024.67,4,0
30,Female,1452314.01,112,1
55,Male,1187567.43,10,0
54,Male,1282606.85,105,0
57,Male,1830516.34,111,0
46,Female,1354754.97,1,1
60,Female,1443749.35,32,0
52,Male,1573497.67,71,0
43,Male,1417989.48,56,1
57,Female,1802847.64,36,0
34,Male,1422920.04,109,0
41,Female,1480525.72,47,0
68,Female,1322735.03,38,1
45,Female,1501319.29,64,0
52,Male,1566367.7,115,0
30,Male,1732434.31,27,0
65,Male,1543317.35,115,0
21,Male,1773399.02,33,0
38,Male,2058293.12,73,0
34,Male,1158486.51,59,1
37,Female,1429572.87,62,0
64,Male,1365976.76,51,0
20,Female,1306003.3,110,0
63,Male,1160391.46,26,1
60,Female,1586669.74,96,0
53,Male,1528243.76,116,0
42,Male,1342826.3,72,0
39,Female,1178452.54,55,1
20,Male,1793902.42,91,0
37,Female,1536937.51,90,0
68,Male,1266932.91,28,1
68,Male,1651618.75,55,0
34,Male,1706784.51,44,0
67,Female,1447018.6,65,1
54,Female,1796399.82,52,0
48,Female,1477053.11,8,1
56,Female,1649837.5,45,0
21,Male,1698695.05,43,0
63,Female,1582239.63,104,0
39,Male,1455626.09,20,0
49,Female,1813327.44,10,0
25,Female,1771175.96,96,0
29,Male,1759159.54,30,0
61,Male,1598545.65,42,0
61,Male,1755194.25,80,0
22,Male,1446941.47,110,0
21,Female,1624227.1,62,0
56,Female,1742241.19,53,0
67,Male,1113267.27,115,0
64,Male,1922289.33,70,0
49,Female,1483141.32,78,0
39,Male,1719951.08,53,0
63,Female,1571741.84,116,0
30,Male,1388133.2,49,0
47,Female,1755658.89,79,0
31,Female,1565055.06,97,0
43,Male,1578274.16,49,0
20,Female,1458359.13,69,0
42,Male,1659144.12,29,0
38,Male,1569225.85,81,0
64,Male,1283640.97,80,0
25,Female,1490050.54,67,0
52,Male,1252611.05,6,0
46,Female,1875629.72,99,0
43,Female,1546174.56,116,0
22,Male,1464791.57,106,0
58,Male,1454576.54,73,0
50,Male,1202658.71,1,1
44,Female,1484234.08,64,0
27,Female,1201385.77,104,0
53,Female,1815617.58,56,0
53,Male,1175605.88,89,0
55,Male,1382401.24,117,0
19,Female,1404908.49,20,1
58,Male,1960748.63,52,0
40,Male,1614217.41,107,0
42,Female,1306926.13,113,0
46,Female,1433508.53,21,1
25,Male,1491242.03,24,0
63,Female,1190489.96,99,1
55,Female,1540947.13,98,0
62,Male,1575354.24,93,0
32,Male,1533695.51,40,0
55,Male,1627616.07,33,0
44,Male,1529265.23,27,0
63,Female,1463155.06,18,0
58,Male,1477034.45,63,0
31,Female,1609358.8,10,0
25,Male,1462542.88,90,0
67,Male,1810608.54,9,0
55,Male,1514740.25,113,0
52,Male,1852763.54,99,0
67,Male,1527103.23,89,0
54,Male,1618088.24,61,0
27,Male,1240507.18,50,0
51,Female,1447084.71,15,0
50,Male,1396645.96,105,0
35,Male,1461121.65,23,0
23,Female,1355388.21,76,0
51,Male,1394689.28,65,0
35,Female,1403696.76,70,0
40,Female,1540195.03,78,0
40,Female,1544866.04,80,0
67,Female,1150943.06,35,1
19,Female,1733195.8,25,0
54,Male,1489823.14,9,0
57,Female,1599493.08,99,0
60,Female,1720892.44,46,0
38,Male,1350707.53,86,1
18,Female,1527706.63,54,1
36,Male,1126347.28,4,1
23,Female,1248759.21,31,1
50,Male,1746255.37,113,0
33,Male,1649230.19,31,0
56,Male,1989029.91,102,0
22,Female,1852464.79,61,0
41,Female,1622248.05,63,0
61,Female,1453901.22,16,0
33,Male,1320960.8,16,0
56,Female,1702451.34,110,0
30,Female,1337717.31,39,0
31,Male,1586858.13,105,0
57,Male,1864249.74,71,0
39,Male,1435715.48,53,0
64,Female,1439910.28,24,1
51,Female,1709898.73,51,0
22,Male,1514638.47,85,0
50,Male,1490059.37,65,0
67,Female,1410022.95,90,0
40,Female,1445726.01,39,0
40,Female,951298.56,52,1
23,Male,1686619.0,111,0
37,Female,1637047.19,80,0
68,Female,1335326.25,47,0
68,Male,1714180.8,57,0
42,Female,1875132.1,17,0
22,Male,1574058.65,29,0
62,Female,1436061.94,93,0
20,Female,1936805.85,108,0
56,Male,1625555.79,112,0
57,Female,1604540.12,32,0
68,Female,1380306.91,5,0
58,Male,1452728.22,84,0
54,Male,1685933.3,63,0
55,Male,1571226.75,36,0
42,Male,1096511.03,26,0
64,Male,1345741.4,115,0
43,Male,1228391.23,26,1
36,Female,1559148.68,102,0
26,Female,1440517.27,69,0
30,Female,1342037.46,10,0
44,Male,1257217.81,61,0
53,Male,1240141.08,88,0
63,Female,1735446.3,82,0
25,Male,1485851.33,65,1
49,Male,1521311.53,10,0
57,Female,1669330.48,23,0
27,Male,1544862.77,86,0
25,Male,1130368.77,26,1
57,Female,1338442.31,13,0
63,Male,1239296.05,84,0
30,Male,1354212.18,7,0
26,Female,1533348.71,43,1
26,Male,1474713.95,12,0
18,Female,1611897.57,106,0
33,Male,1453661.9,111,0
60,Female,1301908.04,79,0
65,Female,1495458.37,43,0
34,Male,1531493.53,13,0
61,Female,1665671.83,73,0
23,Female,1592392.04,105,0
35,Male,1572636.22,7,1
68,Male,1515454.06,74,0
27,Male,1443432.35,27,0
55,Male,1043439.91,94,1
56,Female,1633912.21,63,0
68,Male,1419579.82,108,0
66,Male,1509039.77,96,0
50,Female,1294555.9,110,0
69,Female,1682371.37,1,0
56,Male,1317320.71,5,1
30,Female,1669476.55,44,0
60,Male,1408647.0,12,0
63,Male,1232483.12,8,0
67,Male,1601435.4,11,0
65,Male,1735281.32,54,0
20,Male,1293076.37,51,1
53,Male,1458789.78,94,0
68,Female,1686993.65,117,0
34,Male,1359904.14,36,0
28,Female,1569496.24,102,0
28,Female,1476460.02,18,1
59,Male,1860826.88,17,0
66,Female,1509763.82,72,0
55,Male,1226724.42,2,1
18,Female,1383289.09,98,0
43,Male,1296241.27,80,0
64,Female,1426300.31,100,0
34,Female,1443615.46,100,0
61,Female,1315743.87,105,0
24,Female,1722919.33,53,0
41,Male,1397474.15,18,0
38,Male,1673990.41,81,0
50,Male,1451859.41,107,0
23,Female,1638964.69,38,0
21,Female,1177999.04,10,0
26,Male,1085686.57,100,0
46,Female,1597472.49,28,0
21,Female,1705488.78,12,0
30,Female,1445701.38,72,0
53,Female,1301448.95,25,1
47,Female,1633265.25,117,0
43,Female,1678381.23,115,0
50,Male,1702325.42,27,0
65,Male,1481123.32,113,0
25,Female,1870113.36,39,0
56,Female,1351913.22,78,0
29,Female,1740178.18,40,0
43,Male,1725198.05,17,0
34,Female,1506905.3,94,0
54,Female,1619970.78,8,0
47,Female,1723183.66,58,0
18,Male,1443017.93,88,0
52,Male,1431838.35,85,0
53,Female,1274194.03,31,1
28,Male,1809724.28,97,0
24,Female,1608646.03,85,0
59,Female,1896665.73,70,0
63,Female,1293586.25,17,1
67,Male,1760167.36,118,0
28,Female,1714382.85,108,0
29,Female,1577311.59,27,0
33,Female,1538262.98,91,0
65,Female,1207598.14,68,1
65,Female,1370888.59,8,0
53,Male,1198964.69,69,0
52,Female,1379759.82,28,0
64,Male,1416344.56,70,0
44,Male,1394477.62,14,1
29,Male,1527632.44,118,0
48,Female,1587550.43,45,1
21,Female,1543264.14,25,0
59,Male,1547563.49,14,0
37,Female,1361205.53,34,1
44,Male,1447714.01,14,1
34,Female,1554594.18,38,0
21,Male,1494769.92,5,0
38,Female,1405163.04,98,0
36,Female,1395769.31,102,0
55,Male,1445813.31,78,0
42,Female,1699313.74,57,0
45,Male,1615296.55,115,0
63,Female,1414955.62,51,0
18,Female,1452327.32,79,0
64,Male,1399182.77,3,0
68,Male,1258391.87,33,0
38,Female,1373528.14,60,0
36,Female,1262847.28,50,0
21,Female,1360655.0,26,1
60,Male,1272953.12,98,0
40,Female,1722572.71,31,0
23,Male,1614365.86,66,0
58,Female,1640150.81,1,1
54,Male,1179195.19,104,0
62,Female,1149980.27,91,0
23,Male,1577531.67,11,0
48,Female,1508694.03,40,0
25,Male,1574733.96,24,0
22,Female,1450657.52,18,1
49,Male,1260293.86,74,0
30,Male,1298469.47,116,0
50,Female,1814152.28,8,0
58,Female,1637805.75,27,1
63,Male,1252820.08,13,0
49,Male,1536744.06,76,0
53,Female,1298051.01,21,1
59,Male,1459579.96,71,0
55,Male,1605133.37,31,0
66,Male,2073417.92,40,0
23,Female,1283585.36,49,1
54,Male,1017819.3,117,1
59,Female,1587749.99,26,1
25,Female,1421186.5,31,1
66,Female,1380371.55,95,0
18,Male,1650672.07,103,0
30,Male,1501129.83,108,0
62,Male,1434678.79,73,0
51,Female,1247766.89,49,1
38,Female,1455390.89,10,1
60,Male,1687581.75,119,0
28,Male,1623571.8,93,0
32,Female,1827509.01,40,0
67,Female,1202681.49,46,1
30,Male,1926911.69,85,0
40,Female,1381111.66,56,0
41,Female,1719494.08,110,0
43,Male,1693008.78,14,0
62,Female,1713030.24,63,0
60,Female,1079919.92,37,0
58,Female,1545285.2,22,0
57,Female,1469533.27,68,0
18,Male,1401537.25,21,1
36,Male,1391022.48,39,0
37,Female,1680852.61,32,0
63,Male,1828018.31,51,0
44,Male,1559603.96,33,0
34,Female,1562112.23,3,0
35,Male,1525269.56,52,0
42,Female,1730318.65,26,0
38,Male,1681393.92,94,0
57,Female,1377305.41,101,0
67,Male,1213963.11,64,1
26,Male,1901798.35,42,0
54,Female,1357816.48,31,0
43,Female,1171792.92,31,0
37,Male,1344905.92,31,0
38,Male,1397126.64,40,0
56,Female,1404088.62,90,0
49,Male,1683041.59,78,0
28,Female,1372824.64,100,0
50,Male,1195098.22,112,0
24,Male,1304706.7,88,0
43,Female,1620523.13,7,0
33,Male,1421982.11,103,0
29,Female,1340960.44,50,0
39,Male,1733761.98,22,0
31,Female,1799519.86,95,0
34,Female,1764469.72,58,0
69,Male,1404963.12,83,0
44,Female,1603865.95,93,0
53,Female,1207955.0,19,1
30,Female,1661912.7,27,0
35,Female,1749146.02,113,0
30,Male,1487729.34,77,0
23,Female,1722671.38,6,0
27,Male,1460289.71,101,0
26,Female,1095067.18,33,1
54,Female,1495020.62,71,1
58,Male,1212100.33,89,1
36,Male,1459333.46,14,0
20,Female,1714586.35,34,0
24,Male,1594399.39,80,0
20,Male,1607097.75,88,0
58,Male,1486084.49,96,0
57,Female,1607878.13,13,0
30,Female,1236225.76,102,0
33,Female,1648644.06,81,0
25,Male,1753930.13,13,0
34,Male,1301727.39,100,0
63,Male,1243987.26,86,1
29,Female,1493219.95,13,0
48,Male,1472286.65,60,0
23,Female,1570831.67,34,0
56,Female,1392539.29,53,0
31,Female,1399640.23,106,1
58,Male,1604580.29,38,0
52,Female,1182735.44,26,1
34,Male,1049371.07,70,1
23,Female,1383032.32,107,0
47,Female,1517333.46,74,0
41,Female,1443242.47,89,0
48,Male,1347983.04,97,0
33,Male,1432558.03,77,0
21,Female,1690127.95,94,0
51,Female,1631679.75,92,0
18,Female,1450899.56,27,0
51,Female,1560099.71,109,1
59,Male,1368196.36,49,0
23,Female,1119833.37,69,1
24,Male,1844469.68,60,0
45,Male,1417232.52,5,1
50,Female,1371212.62,87,0
30,Female,1441593.65,89,0
42,Male,1444781.41,110,0
48,Male,1464086.06,67,0
69,Male,1764816.55,68,0
27,Female,1588315.07,64,0
61,Female,939731.62,81,1
45,Male,1764800.91,95,0
23,Male,1291429.83,8,0
59,Male,1737899.97,115,0
52,Male,1324907.6,117,0
61,Female,1378275.96,90,0
46,Male,1600026.92,49,0
18,Male,1607169.17,48,0
34,Male,1554099.57,86,1
19,Male,1598456.6,113,0
37,Female,1468923.84,47,0
60,Male,1603635.34,57,0
27,Female,1549347.61,30,0
34,Male,1442739.69,112,0
28,Female,1445026.5,118,0
56,Male,1483596.82,73,0
44,Male,1866396.97,63,0
43,Female,1463744.52,101,0
34,Female,1915343.55,50,0
37,Female,1535161.48,55,0
28,Male,1987075.37,37,0
45,Male,1356991.43,76,0
37,Male,1413402.7,24,1
27,Male,1476139.38,85,0
29,Male,1280001.13,98,0
35,Female,1240520.31,30,1
44,Female,1106330.99,45,1
36,Male,1159355.55,66,1
61,Male,1618718.23,45,0
35,Female,1709474.03,61,0
52,Male,1856677.51,18,0
39,Male,1605490.12,108,0
35,Male,1716578.54,92,0
43,Male,1297897.7,66,0
61,Female,1876652.0,94,0
18,Female,1455353.12,112,0
46,Female,1349834.34,44,0
69,Female,1470889.9,52,0
50,Female,1135477.17,85,1
56,Female,1401939.3,38,0
22,Male,1637852.36,45,1
59,Female,1625840.46,48,0
21,Female,1406061.13,102,0
52,Female,1466745.96,54,0
45,Male,1430326.14,61,0
55,Male,1530914.64,117,0
46,Female,1658484.39,9,0
54,Male,1623408.98,45,0
26,Female,1554345.53,17,0
59,Female,1744843.24,32,0
21,Female,1319334.41,39,1
31,Female,1373635.35,63,0
55,Male,1712718.38,76,0
26,Female,1311056.68,92,1
52,Male,1325024.15,119,0
46,Male,1330994.02,118,0
